ad_id,text,DONATE,CONTACT,PURCHASE,GOTV,EVENT,POLL,GATHERINFO,LEARNMORE,PRIMARY_PERSUADE
x_1053378318455387,"McCain said she hasn’t voted for a Democrat since she was 18. “[Biden] supports the troops and knows what it means for someone who has served,” McCain told The Associated Press in a telephone interview Sept. 22. Cindy McCain rebukes fellow Republican Trump to back Biden for president FOX10PHOENIX.com  The FYI PACRONYM, PACRONYM.org. Not authorized by any candidate or candidate’s committee. fox10phoenix.com Cindy McCain rebukes fellow Republican Trump to back Biden for president Cindy McCain, the widow of Republican Senator and the GOP's 2008 nominee John McCain, has endorsed Democrat Joe Biden for president in a rebuke of President Donald Trump by the widow of the Republican Party’s 2008 nominee.",0,0,0,0,0,0,0,1,1
x_1030036927510335,"🇺🇸 Show Support for President Trump ✔️ Limited Edition Alabama for Trump Flag 👉 Quantities Extremely Limited 🦅 Ships From The Good Old USA NOW AVAILABLE NX "" "" ALABAMA TRUMP FOR LIMITED Edilion ALABAMA FOR TRUMP  Republican Dogs Republican Dogs republicandogs.com 🚨TODAY ONLY $9.95! Limited Edition Alabama for Trump Flag",0,0,1,0,0,0,0,0,0
x_1422578727952659,🇺🇸 Show Support for President Trump ✔️ Limited Edition Indiana Trump Flag 👉 Quantities Extremely Limited 🦅 Ships From The Good Old USA INDIANA FOR TRUMP LIMITED Edition INDIANA FOR TRUMP  Republican Dogs Republican Dogs republicandogs.com Indiana for Trump Limited Edition Indiana Trump Flag,0,0,1,0,0,0,0,0,0
x_1072938546456132,Tony Gonzales’s healthcare plan could kick thousands of Texans off their health insurance. Gina Ortiz Jones has the better answer.  Tony Gonzalez kissing we're going sir. Gonzalez's plan could kick thousands of their health insurance Gene Ardis Jones has the better answer Ortiz Jones is a veteran with a plan to keep more Texas families healthy. House Majority PAC House Majority PAC TXHealthCareFacts.com Get the Facts About Health Care. ,0,0,0,0,0,0,0,1,1
x_261621171926840,"The list of scandals keeps growing for millionaire Mark Kelly: Chinese deals, racist paid speech, silencing sexual harassment. Kelly cashed in from surprise medical billing. Mark Kelly’s record is terrible, but his agenda is worse. Kelly’s plan would mess with our Medicare. He supports DC liberals’ plan to slash billions from our hospital and raise taxes on working families. Reject Mark Kelly! BREAKING: MARK KELLY SCANDALS. LEARN THE TRUTH Paid for by Defend Arizona. Not authorized by any candidate or candidate"" 's scommittee.www.defendarizona.org  DefendArizona DEFEND ARIZONA. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. defendarizona.org Mark Kelly Would Make Washington Worse!   ",0,0,0,0,0,0,0,1,1
x_1566834556854941,"Xochitl Torres Small not only supports abortion up to the moment of birth, but she used to work for Planned Parenthood! Family I YVETTE HERRELL VOTE FOR PolicyALLIANCE I She will stard for life for all! SAY NO TO RADICAL ABORTION EXTREMIST XOCHITL TORRES SMALL  Family Policy Alliance of New Mexico Family Policy Alliance of New Mexico familypolicyalliance.com Vote for Yvette Learn More",0,0,0,0,0,0,0,1,1
x_3680845705260470,"Hi folks, it’s Zachary Quinto here. Pennsylvania is the most likely state to help us beat Donald Trump. Your donation will go extremely far to help reach millions MILLIONS of potential voters and make sure every single vote is counted. We can’t stand by and let Pennsylvania break our hearts once again. Donate right now and together we will celebrate the victory of our lifetimes.  Here's something fascinating. The odds are that if this election comes down to a single state that deciding state will be Pennsylvania. The GOP has a long history of rigging elections in their favor using gerrymandered voting districts and voter suppression. So because Pennsylvania is the ultimate election Battle Ground. It's also Ground Zero in the gop's war on mail-in voting. The Democratic party is fighting to stand up for voters rights and make sure they can exercise those rights safely.  But they need our help to kick their efforts into warp-drive every single day. It only becomes more urgent that we beat Trump and turn this ship around please join me in supporting the Pennsylvania Dems and the voters they work for donate what you can right now $10 or $100 and help make sure we win this November. PA Democratic Party PENNSYLVANIA DEMOCRATIC PARTY secure.actblue.com Flip PA Blue to BEAT TRUMP! ",1,0,0,0,0,0,0,0,0
x_1123355554768912,"Are you voting for Thom Tillis? Do three things right now! 1. Share this on your Facebook wall now.  2. Tag 3 friends in the comment section below to remind them to vote for Tillis.  3. Visit VoteForTillis.com to get voting information. SHARE if you're voting for Thom Tillis! ELECTION DAY NOVEMBER 3RD VOTEFORTILLIS.COM  AFP Action AMERICANS FOR PROSPERITY ACTION, INC.(AFP ACTION)   ",0,0,0,1,0,0,0,0,1
x_684128258858641,"CHOO-CHOO! 🇺🇸🇺🇸"",""$9.99"",""$9.99"",""$9.99"",""$9.99"",""$9.99"",""$9.99 2020 ALLABOARDTHE TRUMP TRAIN  Keep America Great Again KagaGear.com kagagear.com"","""","""","""","""","""","" Keep America Great Again"",""Trump Train USA Flag Hat - Mossy Oak"",""Trump Train USA Flag Hat - Republican Red"",""Trump Train USA Flag Hat - Black"",""Trump Train USA Flag Hat - Navy"",""Trump Train USA Flag Hat - Charcoal"",""Trump Train USA Flag Hat - Olive ",0,0,1,0,0,0,0,0,0
x_1217033088679358,"FIVE RACES TO SAVE THE SUPREME COURT - 5X MATCH.   Mitch McConnell blocked President Obama's Supreme Court pick because he said the Senate shouldn't confirm a Justice during an election year. Now, with Americans ALREADY voting in the 2020 election, McConnell and Trump want to put anti-choice Judge Amy Coney Barrett on the Supreme Court.  It's time to end McConnell's reign as Senate majority leader. These five candidates MUST win their races to flip the Senate and save the Court. Pitch in by midnight. Your donation will be 5x matched. f  314 Action 314 ACTION FUND secure.actblue.com Your donation: 5x MATCHED! Join us! Contribute today.",1,0,0,0,0,0,0,0,0
x_1498783700318644,"Missourians passed Medicaid Expansion in August with 53% of the statewide vote. We must elect leaders who will respect and protect our votes—Re-elect Paula Brown for State Representative on Nov. 3! Paid For By Committee To She Elect Paula Brown Hoffman. Treasurer PAULA BROWN STATE REPRESENTATIVE- DISTRICT 70 Fights for affordable healthcare Will defend our vote on Medicaid Expansion Supports reducing prescription drug prices  Committee to Elect Paula Brown Committee to Elect Paula Brown paulabrown.org Re-elect Rep. Paula Brown | HD-70 Paula Brown, Democrat for Missouri House Distsrict 70, Democrat for Missouri, State Representative Candidate",0,0,0,0,0,0,0,1,1
x_1048731778901277,"427 MORE DONORS NEEDED BY 11:59 PM TONIGHT   Mitch McConnell is PETRIFIED. The latest polls show Democrats are SURGING in key Senate races across the country. But President Trump and Mitch’s allies are all-in to defeat candidates like Amy McGrath, Mark Kelly and Jaime Harrison, and they need our help to fight back. Will you make a donation to take back the Senate today? HELP DEMOCRATS TAKE BACK THE SENATE! DONATE $10  Kirsten Gillibrand Off the Sidelines secure.actblue.com Elect women, take back the Senate | Click here to donate! Even $10 helps!",1,0,0,0,0,0,0,0,0
x_1180093412390802,"Thom Tillis is right on the issues that matter: bringing our economy back and getting health care costs down for our families. Re-Elect Thom Tillis!   AFP Action AMERICANS FOR PROSPERITY ACTION, INC.(AFP ACTION) afpaction.ivolunteers.com Re-Elect Thom Tillis! Fighting for North Carolina Families",0,0,0,0,0,0,0,1,1
x_2090551341068762,"The radical left has a plan: higher taxes, killing jobs, and defunding police. Mark Kelly’s dodging questions about how he’ll vote on changing the rules, but he’s already caved to their demands--backing their government-run healthcare and massive tax hikes. If they grab all the power, they’ll jam through their extreme agenda.  Mark Kelly backs the DC liberal agenda and if they grabbed all the power Kelly won't stop them. DefendArizona DEFEND ARIZONA. NOT AUTHORIZED BY ANY CANDIDATE OR CANDIDATE'S COMMITTEE. defendarizona.org We Can’t Afford Mark Kelly ",0,0,0,0,0,0,0,1,1
x_1453027584907997,"Rev. Warnock is a champion of affordable healthcare, voting rights, communities of color, and all Georgia families. ENDORSED BY ASIAN AMERICAN ADVOCACY FUND Paid for by the Asian American Advocacy Fund PAC (aaaf-pac.org). and not authorized by any candidate or candidate's committee.  Asian American Advocacy Fund Asian American Advocacy Fund asianamericanadvocacyfund.org Vote Rev. Raphael Warnock U.S. Senate (Special Election)",0,0,0,0,0,0,0,1,1
x_1000689273737659,"Are you a Trump girl?  Hottest selling tumblers.  Election is coming up, show your support now!  On SALE Today!   Lemons Are Blue Lockwell LLC lemonsareblue.com Trump Girl Tumblers On SALE Right Now!  Supporters are loving them. Limited Edition - Trump Girl 2020 tumblers.  Put whatever it is you want to drink in one of these.  Customers are LOVING these.  Colored Design is on both sides.  20 oz. White skinny tumbler features double-wall vacuum insulation with a clear lid and straw.",0,0,1,0,0,0,0,0,0
x_692250938165261,I'm proud to support our essential health care workers in North Carolina.  - Jon Hardister NSUR on INSURE Conn Assistan PLUS  Jon Hardister Jon Hardister for NC House facebook.com Jon Hardister NC House Majority Whip,0,0,0,0,0,0,0,0,1
