pd_id,wmptempid,date_wmpcoded,page_name,funding_entity,search_terms,search_type,search_status,search_notes,notinaggreport,wmp_office,wmp_spontype_unclear,wmp_spontype,wmp_spontypelong,wmp_grouptype,wmp_govtorcand,wmp_notes,page_name_url,othernotes,needs_further_coding,cand_fav,cand_tar,sponsor_name,sponsor_cmag_2022,sponsor_cmag_2020,sponsor_cmag_2018,wmp_multisponsor,wmp_multiflag,wmp_fbapp,wmpid,pres_fecid,pres_cycle,sen_fecid,sen_cycle,hse_fecid,hse_cycle,sen_state,hse_state,pres_party,sen_party,hse_party,pres_cdstatus,sen_cdstatus,hse_cdstatus,hse_district,db_cycle,db_party,db_id,NIMP_personid,db_cdstatus,db_state,db_office,wmp_pres,wmp_sen,wmp_hse,wmp_gov,wmp_db,cmte_fecid,cmte_party,party_all,matchtype,matchtypemore,disclosure,wmp_disagree,pd_id_match,ontv2022_withother,old_name,ontv2022,min_date,sponsor_bywmp,online_advertiser_name,id,typetext_display,outgrptype,outgrptype2,candname,candname2,feccmteid,feccmteid2,catshort,catshort2,pagenamematch,party,party2,party_final,suppopp,suppopp2,mark,notes,amount_spent,number_of_ads,dedupeorgmatch,dbmatch,dbmatch2,blio,blio2,candgender,candgender2,candrace,candrace2,cid,cid2,confidence,discdate,discdate2,disclose,disclose2,ein,ein2,enddate,enddate2,industry,industry2,orgid,orgid2,realcode,realcode2,ultorg,ultorg2,viewpt,viewpt2,viewpt_final,fec_compare,crp_candidate_name,fbentity_2020,type_cmag,type_scsp
pd-100637132823083-2,22897,10/17/2022,Realtors for Tim Scott,National Association of REALTORS®,"SCOTT, TIMOTHY E",,Entity is related to a group/cd we care about,,0,us senate,0,group,group,,0,,https://www.facebook.com/100637132823083,,0,"SCOTT, TIMOTHY E",,NATIONAL ASSOCIATION OF REALTORS®,NATIONAL ASSOCIATION OF REALTORS®,,,0,0,0,WMPID1495,,,S4SC00240,2022,,,SC,,,REP,,,INCUMBENT,,,,,,,,,,0,1,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100384859375709-2,22952,10/17/2022,Alabama Realtors for Katie Britt,National Association of REALTORS®,"BRITT, KATIE",,Entity is related to a group/cd we care about,,0,us senate,0,group,group,,0,,https://www.facebook.com/100384859375709,,0,"BRITT, KATIE",,NATIONAL ASSOCIATION OF REALTORS®,NATIONAL ASSOCIATION OF REALTORS®,,,0,0,0,WMPID3864,,,S2AL00145,2022,,,AL,,,REP,,,OPEN,,,,,,,,,,0,1,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-106320442223430-2,22845,10/17/2022,Realtors for Todd Young,National Association of REALTORS®,"YOUNG, TODD CHRISTOPHER",,Entity is related to a group/cd we care about,,0,us senate,0,group,group,,0,,https://www.facebook.com/106320442223430,,0,"YOUNG, TODD CHRISTOPHER",,NATIONAL ASSOCIATION OF REALTORS®,NATIONAL ASSOCIATION OF REALTORS®,,,0,0,0,WMPID1505,,,S6IN00191,2022,,,IN,,,REP,,,INCUMBENT,,,,,,,,,,0,1,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-109073661950058-2,22913,10/17/2022,Realtors for John Hoeven,National Association of REALTORS®,"HOEVEN, JOHN",,Entity is related to a group/cd we care about,,0,us senate,0,group,group,,0,,https://www.facebook.com/109073661950058,,0,"HOEVEN, JOHN",,NATIONAL ASSOCIATION OF REALTORS®,NATIONAL ASSOCIATION OF REALTORS®,,,0,0,0,WMPID1399,,,S0ND00093,2022,,,ND,,,REP,,,INCUMBENT,,,,,,,,,,0,1,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-109198798603267-2,22954,10/17/2022,Realtors for Rubio,National Association of REALTORS®,"RUBIO, MARCO",,Entity is related to a group/cd we care about,,0,us senate,0,group,group,,0,,https://www.facebook.com/109198798603267,,0,"RUBIO, MARCO",,NATIONAL ASSOCIATION OF REALTORS®,NATIONAL ASSOCIATION OF REALTORS®,,,0,0,0,WMPID1321,,,S0FL00338,2022,,,FL,,,REP,,,INCUMBENT,,,,,,,,,,0,1,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100940962676879-1,19183,7/25/2022,The Real Eric Greitens,SHOW ME VALUES PAC,"greitens, eric",,Entity is related to a group/cd we care about,,0,us senate,0,group,group,,0,,https://www.facebook.com/100940962676879,,0,,"GREITENS, ERIC",SHOW ME VALUES PAC,SHOW ME VALUES PAC,,,0,0,1,,,,,2022,,,,,,,,,,,,,,,,,,,0,1,0,0,0,,REP,REP,,,,,,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0
pd-303698546498902-3,6021,11/11/2021,Castro & Co. - International Tax Attorneys,John Anthony Castro,,agg report search,,,0,us senate - other cycle,0,group,group,,1,,https://www.facebook.com/303698546498902,,0,"CASTRO, JOHN ANTHONY",,"CASTRO, JOHN ANTHONY","CASTRO, JOHN ANTHONY","CASTRO, JOHN ANTHONY",,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,REP,REP,PFB match,PFB match,,CRP codes used,,0,,0,,"CASTRO, JOHN ANTHONY",John Anthony Castro,24570,NA,NA,NA,"Castro, John Anthony",NA,C00728097,NA,NA,NA,NA,R,NA,R,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,M,NA,NA,NA,N00046138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,2,,1,,
pd-196021640986783-7,9265,11/11/2021,Cristina Tzintzun Ramirez,CRISTINA MEZTLI TZINTZUN-RAMIREZ,,,,,0,us senate - other cycle,0,group,group,,1,"Was a 2020 candidate, but 2022 ads seem to be about getting out the vote.",https://www.facebook.com/196021640986783,,0,"TZINTZUN RAMIREZ, CRISTINA",,"TZINTZUN RAMIREZ, CRISTINA","TZINTZUN RAMIREZ, CRISTINA","TZINTZUN RAMIREZ, CRISTINA",,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,6/5/2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
pd-196021640986783-3,21629,10/4/2022,Cristina Tzintzun Ramirez,CRISTINA FOR TEXAS,,,,,0,us senate - other cycle,0,group,group,,1,"Was a 2020 candidate, but 2022 ads seem to be about getting out the vote.",https://www.facebook.com/196021640986783,,0,"TZINTZUN RAMIREZ, CRISTINA",,"TZINTZUN RAMIREZ, CRISTINA","TZINTZUN RAMIREZ, CRISTINA","TZINTZUN RAMIREZ, CRISTINA",,0,0,0,,,,,,,,,,,,,,,,,,,,.,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-428821014132730-6,18910,7/22/2022,Katie Porter,TRUTH TO POWER,"porter, katherine",,Entity is related to a group/cd we care about,,0,us house,0,leadership pac,leadership pac,,0,,https://www.facebook.com/428821014132730,,0,"PORTER, KATHERINE",,"PORTER, KATHERINE","PORTER, KATHERINE",,,0,0,0,WMPID1069,,,,,H8CA45130,2022,,CA,,,DEM,,,INCUMBENT,47,,,,,,,,0,0,1,0,0,,,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-1809715209318581-5,22284,10/4/2022,Marjorie Taylor Greene,SAVE AMERICA STOP SOCIALISM PAC,,,,,0,us house,0,leadership pac,leadership pac,,1,,https://www.facebook.com/1809715209318581,,0,"GREENE, MARJORIE TAYLOR MRS.",,SAVE AMERICA STOP SOCIALISM PAC,"GREENE, MARJORIE","GREENE, MARJORIE",,0,0,0,WMPID189,,,,,H0GA06192,2022,,GA,,,REP,,,INCUMBENT,14,,,,.,,,,0,0,1,0,0,,,REP,PFB match,PFB match,,0,,0,Marjorie Taylor Greene for Congress,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-406949859367501-1,20992,9/15/2022,NC 11th Congressional District Democratic Party,11th Cong District Dems- NC,,,"Not a match, despite search hit",,0,,0,party,party,,0,,https://www.facebook.com/406949859367501,,0,,,11TH CONG DISTRICT DEMS- NC,11TH CONG DISTRICT DEMS- NC,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-541385095920977-3,20704,9/15/2022,VA 11th Congressional District Republicans,11th District Republican Committee,,,"Not a match, despite search hit",,0,,0,party,party,,0,,https://www.facebook.com/541385095920977,,0,,,11TH DISTRICT REPUBLICAN COMMITTEE,11TH DISTRICT REPUBLICAN COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-462005493992758-1,29703,11/18/2022,16th Ward Democrats,16th Ward Democrats,,,,,0,,0,party,party,,0,,https://www.facebook.com/462005493992758,,0,,,16TH WARD DEMOCRATS,16TH WARD DEMOCRATS,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-143734825664409-1,21067,9/15/2022,2nd Congressional District Republican Party,Derbocity LLC,,,"Not a match, despite search hit",,0,,0,party,party,,0,,https://www.facebook.com/143734825664409,,0,,,2ND CONGRESSIONAL DISTRICT REPUBLICAN PARTY,2ND CONGRESSIONAL DISTRICT REPUBLICAN PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-239675443240149-1,29963,11/18/2022,31st District Democrats,31st Legislative District Democrats,,,,,0,,0,party,party,,0,,https://www.facebook.com/239675443240149,,0,,,31ST LEGISLATIVE DISTRICT DEMOCRATS,31ST LEGISLATIVE DISTRICT DEMOCRATS,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-797178840360889-2,29940,11/18/2022,33rd District Republicans Community - Delaware,33rd Republican District Committee,,,,,0,,0,party,party,,0,,https://www.facebook.com/797178840360889,,0,,,33RD REPUBLICAN DISTRICT COMMITTEE,33RD REPUBLICAN DISTRICT COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,DE,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-101146355595600-1,30182,11/18/2022,43rd Assembly District GOP Central Committee,43rd Republican Assembly District Central Committee,,,,,0,,0,party,party,,0,,https://www.facebook.com/101146355595600,,0,,,43RD REPUBLICAN ASSEMBLY DISTRICT CENTRAL COMMITTEE,43RD REPUBLICAN ASSEMBLY DISTRICT CENTRAL COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-160427944083369-3,29952,11/18/2022,"46th Ward Democrats - Sean Tenner, Committeeman",46th Ward Democrats Committee,,,,,0,,0,party,party,,0,,https://www.facebook.com/160427944083369,,0,,,46TH WARD DEMOCRATS COMMITTEE,46TH WARD DEMOCRATS COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-158456437521589-1,31242,11/18/2022,New Windsor Democratic Committee,4newwindsor,,,,,0,,0,party,party,,0,,https://www.facebook.com/158456437521589,,0,,,4NEWWINDSOR,4NEWWINDSOR,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-142777055847959-2,19679,9/5/2022,Senate District 51 Republicans,51st Senate District RPM,,,"Not a match, despite search hit",,0,,0,party,party,,0,,https://www.facebook.com/142777055847959,,0,,,51ST SENATE DISTRICT RPM,51ST SENATE DISTRICT RPM,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-288853768150238-2,19530,9/5/2022,Senate District 58,58th Senate District RPM,,,"Not a match, despite search hit",,0,,0,party,party,,0,,https://www.facebook.com/288853768150238,,0,,,58TH SENATE DISTRICT RPM,58TH SENATE DISTRICT RPM,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100810242340202-1,21393,9/19/2022,8th CD Democratic Party of Wisconsin,8th CD Democratic Party,,,"Not a match, despite search hit",,0,,0,party,party,,0,,https://www.facebook.com/100810242340202,,0,,,8TH CD DEMOCRATIC PARTY,8TH CD DEMOCRATIC PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-119759124772844-4,29874,11/18/2022,Santa Clara County Democratic Party,A Better Way San Jose supporting Chavez for Mayor 2022,,,,,0,,0,party,party,,0,,https://www.facebook.com/119759124772844,,0,,,A BETTER WAY SAN JOSE SUPPORTING CHAVEZ FOR MAYOR 2022,A BETTER WAY SAN JOSE SUPPORTING CHAVEZ FOR MAYOR 2022,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-118569288780701-2,30127,11/18/2022,Aberdeen Forward,Aberdeen Democratic Executive Committee,,,,,0,,0,party,party,,0,,https://www.facebook.com/118569288780701,,0,,,ABERDEEN DEMOCRATIC EXECUTIVE COMMITTEE,ABERDEEN DEMOCRATIC EXECUTIVE COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-124076760945862-1,30641,11/18/2022,Ada County Democrats,Ada County Democrats Central Committee,,,,,0,,0,party,party,,0,,https://www.facebook.com/124076760945862,,0,,,ADA COUNTY DEMOCRATS CENTRAL COMMITTEE,ADA COUNTY DEMOCRATS CENTRAL COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-103107673066457-1,30211,11/18/2022,Ada County Republicans,Ada County Republican Party,,,,,0,,0,party,party,,0,,https://www.facebook.com/103107673066457,,0,,,ADA COUNTY REPUBLICAN PARTY,ADA COUNTY REPUBLICAN PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-254993821181877-3,31007,11/18/2022,Adams County Democratic Party,Adams County Democratic Party,,,,,0,,0,party,party,,0,,https://www.facebook.com/254993821181877,,0,,,ADAMS COUNTY DEMOCRATIC PARTY,ADAMS COUNTY DEMOCRATIC PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-222299117443-2,31335,11/18/2022,Adams County Indiana GOP,Adams County Republican Central Committee,,,,,0,,0,party,party,,0,,https://www.facebook.com/222299117443,,0,,,ADAMS COUNTY REPUBLICAN CENTRAL COMMITTEE,ADAMS COUNTY REPUBLICAN CENTRAL COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,Adams County Indiana Republican Party,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-166718450405-1,31127,11/18/2022,Adams County Republican Party,Adams County Republican Party,,,,,0,,0,party,party,,0,,https://www.facebook.com/166718450405,,0,,,ADAMS COUNTY REPUBLICAN PARTY,ADAMS COUNTY REPUBLICAN PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-109554804672146-1,30333,11/18/2022,Westminster Democrats of HD35,adamscountydems.com,,,,,0,,0,party,party,,0,,https://www.facebook.com/109554804672146,,0,,,ADAMSCOUNTYDEMS.COM,ADAMSCOUNTYDEMS.COM,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-111194767375787-1,30773,11/18/2022,Rochester Regional Republican Committee,Aidan K Ankarberg,,,,,0,,0,party,party,,0,,https://www.facebook.com/111194767375787,,0,,,AIDAN K ANKARBERG,AIDAN K ANKARBERG,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-148580141824013-1,30780,11/18/2022,Aiken County Democratic Party,Aiken County Democratic Party,,,,,0,,0,party,party,,0,,https://www.facebook.com/148580141824013,,0,,,AIKEN COUNTY DEMOCRATIC PARTY,AIKEN COUNTY DEMOCRATIC PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-100501018777958-1,30803,11/18/2022,ALGOP Chairman John Wahl,ALABAMA REPUBLICAN PARTY,,,,,0,,0,party,party,,0,,https://www.facebook.com/100501018777958,,0,,,ALABAMA REPUBLICAN PARTY,ALABAMA REPUBLICAN PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,AL,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-109297185808748-2,30135,11/18/2022,Alabama Republican Party,ALABAMA REPUBLICAN PARTY,,,,,0,,0,party,party,,0,,https://www.facebook.com/109297185808748,,0,,,ALABAMA REPUBLICAN PARTY,ALABAMA REPUBLICAN PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,AL,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-302284124895-1,30175,11/18/2022,Alachua County Democrats,Alachua County Democratic Party,,,,,0,,0,party,party,,0,,https://www.facebook.com/302284124895,,0,,,ALACHUA COUNTY DEMOCRATIC PARTY,ALACHUA COUNTY DEMOCRATIC PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-403612443121098-4,29840,11/18/2022,Alachua County Republican Party,Alachua County Republican Executive Committee,,,,,0,,0,party,party,,0,,https://www.facebook.com/403612443121098,,0,,,ALACHUA COUNTY REPUBLICAN EXECUTIVE COMMITTEE,ALACHUA COUNTY REPUBLICAN EXECUTIVE COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-141901795868393-2,30719,11/18/2022,Alaska Democrats,ALASKA DEMOCRATIC PARTY,,,,,0,,0,party,party,,0,,https://www.facebook.com/141901795868393,,0,,,ALASKA DEMOCRATIC PARTY,ALASKA DEMOCRATIC PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-262151503928932-1,31463,11/18/2022,Alaska Young Democrats,Alaska Young Democrats,,,,,0,,0,party,party,,0,,https://www.facebook.com/262151503928932,,0,,,ALASKA YOUNG DEMOCRATS,ALASKA YOUNG DEMOCRATS,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-863724377084232-2,30808,11/18/2022,Albany County Legislature Minority Conference,Albany County Republican & Conservative Conference,,,,,0,,0,party,party,,0,,https://www.facebook.com/863724377084232,,0,,,ALBANY COUNTY REPUBLICAN & CONSERVATIVE CONFERENCE,ALBANY COUNTY REPUBLICAN & CONSERVATIVE CONFERENCE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-108295051180241-1,30413,11/18/2022,Albany Democratic Socialists of America,These ads ran without a disclaimer,,,,,0,,1,party,"Unclear, included in party total",,0,,https://www.facebook.com/108295051180241,,0,,,ALBANY DEMOCRATIC SOCIALISTS OF AMERICA,ALBANY DEMOCRATIC SOCIALISTS OF AMERICA,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,OTHER,OTHER,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-107474664250-1,31166,11/18/2022,Albemarle County Democratic Party,Albemarle County Democratic Party,,,,,0,,0,party,party,,0,,https://www.facebook.com/107474664250,,0,,,ALBEMARLE COUNTY DEMOCRATIC PARTY,ALBEMARLE COUNTY DEMOCRATIC PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-182153951796246-5,29699,11/18/2022,Alexandria Democratic Committee,ALEXANDRIA DEMOCRATIC COMMITTEE,,,,,0,,0,party,party,,0,,https://www.facebook.com/182153951796246,,0,,,ALEXANDRIA DEMOCRATIC COMMITTEE,ALEXANDRIA DEMOCRATIC COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-182153951796246-3,29793,11/18/2022,Alexandria Democratic Committee,Alexandria Democratic Committee,,,,,0,,0,party,party,,0,,https://www.facebook.com/182153951796246,,0,,,ALEXANDRIA DEMOCRATIC COMMITTEE,ALEXANDRIA DEMOCRATIC COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-182153951796246-4,29679,11/18/2022,Alexandria Democratic Committee,These ads ran without a disclaimer,,,,,0,,1,party,"Unclear, included in party total",,0,,https://www.facebook.com/182153951796246,,0,,,ALEXANDRIA DEMOCRATIC COMMITTEE,ALEXANDRIA DEMOCRATIC COMMITTEE,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-101167118963526-1,30339,11/18/2022,Lockport Township Young Democrats,Alexis Zapien,,,,,0,,0,party,party,,0,,https://www.facebook.com/101167118963526,,0,,,ALEXIS ZAPIEN,ALEXIS ZAPIEN,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-492941370888701-1,30077,11/18/2022,Corning City Republicans,Alison Madeleine Hunt,,,,,0,,0,party,party,,0,,https://www.facebook.com/492941370888701,,0,,,ALISON MADELEINE HUNT,ALISON MADELEINE HUNT,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,REP,REP,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd-527950857546184-1,31215,11/18/2022,Allen County Democratic Party,Allen County Democratic Party,,,,,0,,0,party,party,,0,,https://www.facebook.com/527950857546184,,0,,,ALLEN COUNTY DEMOCRATIC PARTY,ALLEN COUNTY DEMOCRATIC PARTY,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,,DEM,DEM,,,,,,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
